觀測站ID,觀測站,觀測站英文,日期,時間,年份,月份,日,時,雨量(mm),原始值
467080,宜蘭,YILAN,2024-09-28,02:00:00,2024,9,28,2,0.1,T
467080,宜蘭,YILAN,2024-09-28,03:00:00,2024,9,28,3,0.1,T
467080,宜蘭,YILAN,2024-09-28,04:00:00,2024,9,28,4,0.1,T
467080,宜蘭,YILAN,2024-09-28,05:00:00,2024,9,28,5,0.1,T
467080,宜蘭,YILAN,2024-09-28,06:00:00,2024,9,28,6,0.1,T
467080,宜蘭,YILAN,2024-09-28,16:00:00,2024,9,28,16,0.1,T
467080,宜蘭,YILAN,2024-09-28,17:00:00,2024,9,28,17,0.5,0.5
467080,宜蘭,YILAN,2024-09-28,19:00:00,2024,9,28,19,8.0,8.0
467080,宜蘭,YILAN,2024-09-28,20:00:00,2024,9,28,20,0.1,T
467080,宜蘭,YILAN,2024-09-28,21:00:00,2024,9,28,21,1.0,1.0
467080,宜蘭,YILAN,2024-09-28,22:00:00,2024,9,28,22,3.5,3.5
467080,宜蘭,YILAN,2024-09-28,23:00:00,2024,9,28,23,5.5,5.5
467080,宜蘭,YILAN,2024-09-29,00:00:00,2024,9,29,0,0.1,T
467080,宜蘭,YILAN,2024-09-29,01:00:00,2024,9,29,1,0.5,0.5
467080,宜蘭,YILAN,2024-09-29,04:00:00,2024,9,29,4,1.0,1.0
467080,宜蘭,YILAN,2024-09-29,07:00:00,2024,9,29,7,0.1,T
467080,宜蘭,YILAN,2024-09-29,09:00:00,2024,9,29,9,1.5,1.5
467080,宜蘭,YILAN,2024-09-29,10:00:00,2024,9,29,10,0.5,0.5
467080,宜蘭,YILAN,2024-09-29,11:00:00,2024,9,29,11,6.5,6.5
467080,宜蘭,YILAN,2024-09-29,12:00:00,2024,9,29,12,7.5,7.5
467080,宜蘭,YILAN,2024-09-29,13:00:00,2024,9,29,13,0.5,0.5
467080,宜蘭,YILAN,2024-09-29,14:00:00,2024,9,29,14,0.1,T
467080,宜蘭,YILAN,2024-09-29,15:00:00,2024,9,29,15,0.5,0.5
467080,宜蘭,YILAN,2024-09-29,19:00:00,2024,9,29,19,0.1,T
467080,宜蘭,YILAN,2024-09-29,20:00:00,2024,9,29,20,3.0,3.0
467080,宜蘭,YILAN,2024-09-29,21:00:00,2024,9,29,21,0.5,0.5
467080,宜蘭,YILAN,2024-09-29,22:00:00,2024,9,29,22,6.5,6.5
467080,宜蘭,YILAN,2024-09-29,23:00:00,2024,9,29,23,0.1,T
467080,宜蘭,YILAN,2024-09-30,00:00:00,2024,9,30,0,0.1,T
467080,宜蘭,YILAN,2024-09-30,01:00:00,2024,9,30,1,0.1,T
467080,宜蘭,YILAN,2024-09-30,07:00:00,2024,9,30,7,3.5,3.5
467080,宜蘭,YILAN,2024-09-30,08:00:00,2024,9,30,8,3.0,3.0
467080,宜蘭,YILAN,2024-09-30,09:00:00,2024,9,30,9,0.1,T
467080,宜蘭,YILAN,2024-09-30,10:00:00,2024,9,30,10,0.1,T
467080,宜蘭,YILAN,2024-09-30,11:00:00,2024,9,30,11,0.1,T
467080,宜蘭,YILAN,2024-09-30,12:00:00,2024,9,30,12,0.5,0.5
467080,宜蘭,YILAN,2024-09-30,13:00:00,2024,9,30,13,0.1,T
467080,宜蘭,YILAN,2024-09-30,14:00:00,2024,9,30,14,20.5,20.5
467080,宜蘭,YILAN,2024-09-30,15:00:00,2024,9,30,15,0.5,0.5
467080,宜蘭,YILAN,2024-09-30,16:00:00,2024,9,30,16,18.0,18.0
467080,宜蘭,YILAN,2024-09-30,17:00:00,2024,9,30,17,3.5,3.5
467080,宜蘭,YILAN,2024-09-30,18:00:00,2024,9,30,18,0.5,0.5
467080,宜蘭,YILAN,2024-09-30,19:00:00,2024,9,30,19,0.1,T
467080,宜蘭,YILAN,2024-09-30,20:00:00,2024,9,30,20,3.0,3.0
467080,宜蘭,YILAN,2024-09-30,21:00:00,2024,9,30,21,2.5,2.5
467080,宜蘭,YILAN,2024-09-30,22:00:00,2024,9,30,22,2.0,2.0
467080,宜蘭,YILAN,2024-09-30,23:00:00,2024,9,30,23,0.1,T
467080,宜蘭,YILAN,2024-10-01,00:00:00,2024,10,1,0,0.1,T
467080,宜蘭,YILAN,2024-10-01,01:00:00,2024,10,1,1,2.5,2.5
467080,宜蘭,YILAN,2024-10-01,02:00:00,2024,10,1,2,4.0,4.0
467080,宜蘭,YILAN,2024-10-01,03:00:00,2024,10,1,3,1.0,1.0
467080,宜蘭,YILAN,2024-10-01,18:00:00,2024,10,1,18,0.1,T
467080,宜蘭,YILAN,2024-10-02,00:00:00,2024,10,2,0,0.1,T
467080,宜蘭,YILAN,2024-10-02,01:00:00,2024,10,2,1,0.1,T
467080,宜蘭,YILAN,2024-10-02,02:00:00,2024,10,2,2,1.0,1.0
467080,宜蘭,YILAN,2024-10-02,03:00:00,2024,10,2,3,0.1,T
467080,宜蘭,YILAN,2024-10-02,04:00:00,2024,10,2,4,1.5,1.5
467080,宜蘭,YILAN,2024-10-02,05:00:00,2024,10,2,5,0.5,0.5
467080,宜蘭,YILAN,2024-10-02,06:00:00,2024,10,2,6,0.1,T
467080,宜蘭,YILAN,2024-10-02,13:00:00,2024,10,2,13,0.1,T
467080,宜蘭,YILAN,2024-10-02,14:00:00,2024,10,2,14,0.5,0.5
467080,宜蘭,YILAN,2024-10-02,15:00:00,2024,10,2,15,0.1,T
467080,宜蘭,YILAN,2024-10-02,16:00:00,2024,10,2,16,0.5,0.5
467080,宜蘭,YILAN,2024-10-02,17:00:00,2024,10,2,17,0.1,T
467080,宜蘭,YILAN,2024-10-02,18:00:00,2024,10,2,18,6.0,6.0
467080,宜蘭,YILAN,2024-10-02,19:00:00,2024,10,2,19,4.0,4.0
467080,宜蘭,YILAN,2024-10-02,20:00:00,2024,10,2,20,18.0,18.0
467080,宜蘭,YILAN,2024-10-02,21:00:00,2024,10,2,21,11.0,11.0
467080,宜蘭,YILAN,2024-10-02,22:00:00,2024,10,2,22,3.5,3.5
467080,宜蘭,YILAN,2024-10-02,23:00:00,2024,10,2,23,0.1,T
467080,宜蘭,YILAN,2024-10-03,00:00:00,2024,10,3,0,0.1,T
467080,宜蘭,YILAN,2024-10-03,01:00:00,2024,10,3,1,5.0,5.0
467080,宜蘭,YILAN,2024-10-03,02:00:00,2024,10,3,2,2.5,2.5
467080,宜蘭,YILAN,2024-10-03,03:00:00,2024,10,3,3,1.0,1.0
467080,宜蘭,YILAN,2024-10-03,04:00:00,2024,10,3,4,1.0,1.0
467080,宜蘭,YILAN,2024-10-03,05:00:00,2024,10,3,5,4.0,4.0
467080,宜蘭,YILAN,2024-10-03,06:00:00,2024,10,3,6,1.5,1.5
467080,宜蘭,YILAN,2024-10-03,07:00:00,2024,10,3,7,0.1,T
467080,宜蘭,YILAN,2024-10-03,08:00:00,2024,10,3,8,21.0,21.0
467080,宜蘭,YILAN,2024-10-03,09:00:00,2024,10,3,9,6.0,6.0
467080,宜蘭,YILAN,2024-10-03,10:00:00,2024,10,3,10,2.5,2.5
467080,宜蘭,YILAN,2024-10-03,11:00:00,2024,10,3,11,3.5,3.5
467080,宜蘭,YILAN,2024-10-03,12:00:00,2024,10,3,12,1.0,1.0
467080,宜蘭,YILAN,2024-10-03,13:00:00,2024,10,3,13,0.5,0.5
467080,宜蘭,YILAN,2024-10-03,14:00:00,2024,10,3,14,0.1,T
467080,宜蘭,YILAN,2024-10-03,16:00:00,2024,10,3,16,0.1,T
467080,宜蘭,YILAN,2024-10-03,17:00:00,2024,10,3,17,0.1,T
467080,宜蘭,YILAN,2024-10-03,18:00:00,2024,10,3,18,5.5,5.5
467080,宜蘭,YILAN,2024-10-03,19:00:00,2024,10,3,19,17.0,17.0
467080,宜蘭,YILAN,2024-10-03,20:00:00,2024,10,3,20,5.5,5.5
467080,宜蘭,YILAN,2024-10-03,21:00:00,2024,10,3,21,5.0,5.0
467080,宜蘭,YILAN,2024-10-03,22:00:00,2024,10,3,22,0.5,0.5
467080,宜蘭,YILAN,2024-10-03,23:00:00,2024,10,3,23,24.0,24.0
467080,宜蘭,YILAN,2024-10-04,00:00:00,2024,10,4,0,28.5,28.5
467080,宜蘭,YILAN,2024-10-04,01:00:00,2024,10,4,1,2.5,2.5
467080,宜蘭,YILAN,2024-10-04,02:00:00,2024,10,4,2,0.5,0.5
467080,宜蘭,YILAN,2024-10-04,04:00:00,2024,10,4,4,0.1,T
467080,宜蘭,YILAN,2024-10-04,07:00:00,2024,10,4,7,0.1,T
467080,宜蘭,YILAN,2024-10-04,08:00:00,2024,10,4,8,0.1,T
467080,宜蘭,YILAN,2024-10-04,11:00:00,2024,10,4,11,0.5,0.5
467080,宜蘭,YILAN,2024-10-04,15:00:00,2024,10,4,15,1.5,1.5
467080,宜蘭,YILAN,2024-10-04,16:00:00,2024,10,4,16,0.5,0.5
467080,宜蘭,YILAN,2024-10-04,17:00:00,2024,10,4,17,0.1,T
467080,宜蘭,YILAN,2024-10-04,18:00:00,2024,10,4,18,0.5,0.5
467080,宜蘭,YILAN,2024-10-04,20:00:00,2024,10,4,20,0.1,T
467080,宜蘭,YILAN,2024-10-04,21:00:00,2024,10,4,21,0.1,T
467080,宜蘭,YILAN,2024-10-04,23:00:00,2024,10,4,23,0.1,T
467080,宜蘭,YILAN,2024-10-05,00:00:00,2024,10,5,0,0.1,T
467080,宜蘭,YILAN,2024-10-05,01:00:00,2024,10,5,1,1.5,1.5
467080,宜蘭,YILAN,2024-10-05,02:00:00,2024,10,5,2,2.0,2.0
467080,宜蘭,YILAN,2024-10-05,03:00:00,2024,10,5,3,0.1,T
467080,宜蘭,YILAN,2024-10-05,04:00:00,2024,10,5,4,0.1,T
467080,宜蘭,YILAN,2024-10-05,05:00:00,2024,10,5,5,0.1,T
467080,宜蘭,YILAN,2024-10-05,06:00:00,2024,10,5,6,0.5,0.5
467080,宜蘭,YILAN,2024-10-05,07:00:00,2024,10,5,7,0.5,0.5
467080,宜蘭,YILAN,2024-10-05,08:00:00,2024,10,5,8,0.1,T
467080,宜蘭,YILAN,2024-10-05,17:00:00,2024,10,5,17,0.5,0.5
467080,宜蘭,YILAN,2024-10-05,18:00:00,2024,10,5,18,0.1,T
467080,宜蘭,YILAN,2024-10-05,22:00:00,2024,10,5,22,0.1,T
467080,宜蘭,YILAN,2024-10-06,18:00:00,2024,10,6,18,0.5,0.5
467080,宜蘭,YILAN,2024-10-06,19:00:00,2024,10,6,19,0.5,0.5
467080,宜蘭,YILAN,2024-10-08,08:00:00,2024,10,8,8,0.1,T
467080,宜蘭,YILAN,2024-10-08,09:00:00,2024,10,8,9,0.1,T
467080,宜蘭,YILAN,2024-10-08,10:00:00,2024,10,8,10,0.1,T
467080,宜蘭,YILAN,2024-10-08,11:00:00,2024,10,8,11,0.1,T
467080,宜蘭,YILAN,2024-10-08,14:00:00,2024,10,8,14,0.1,T
467080,宜蘭,YILAN,2024-10-08,15:00:00,2024,10,8,15,0.1,T
467080,宜蘭,YILAN,2024-10-08,16:00:00,2024,10,8,16,0.1,T
467080,宜蘭,YILAN,2024-10-08,17:00:00,2024,10,8,17,0.1,T
467080,宜蘭,YILAN,2024-10-08,18:00:00,2024,10,8,18,0.1,T
467080,宜蘭,YILAN,2024-10-08,20:00:00,2024,10,8,20,0.1,T
467080,宜蘭,YILAN,2024-10-08,21:00:00,2024,10,8,21,0.1,T
467080,宜蘭,YILAN,2024-10-09,01:00:00,2024,10,9,1,0.1,T
467080,宜蘭,YILAN,2024-10-09,15:00:00,2024,10,9,15,0.1,T
467080,宜蘭,YILAN,2024-10-09,16:00:00,2024,10,9,16,0.1,T
467080,宜蘭,YILAN,2024-10-09,17:00:00,2024,10,9,17,0.1,T
467080,宜蘭,YILAN,2024-10-09,21:00:00,2024,10,9,21,0.1,T
467080,宜蘭,YILAN,2024-10-10,06:00:00,2024,10,10,6,0.1,T
467080,宜蘭,YILAN,2024-10-10,12:00:00,2024,10,10,12,0.1,T
467080,宜蘭,YILAN,2024-10-11,21:00:00,2024,10,11,21,0.1,T
467080,宜蘭,YILAN,2024-10-11,22:00:00,2024,10,11,22,0.1,T
467080,宜蘭,YILAN,2024-10-11,23:00:00,2024,10,11,23,0.1,T
467080,宜蘭,YILAN,2024-10-12,10:00:00,2024,10,12,10,0.1,T
467080,宜蘭,YILAN,2024-10-12,11:00:00,2024,10,12,11,0.1,T
467080,宜蘭,YILAN,2024-10-12,12:00:00,2024,10,12,12,0.5,0.5
467080,宜蘭,YILAN,2024-10-12,13:00:00,2024,10,12,13,0.1,T
467080,宜蘭,YILAN,2024-10-12,14:00:00,2024,10,12,14,0.1,T
467080,宜蘭,YILAN,2024-10-12,15:00:00,2024,10,12,15,0.1,T
467080,宜蘭,YILAN,2024-10-12,22:00:00,2024,10,12,22,0.1,T
467080,宜蘭,YILAN,2024-10-12,23:00:00,2024,10,12,23,0.1,T
467080,宜蘭,YILAN,2024-10-13,00:00:00,2024,10,13,0,0.1,T
467080,宜蘭,YILAN,2024-10-13,01:00:00,2024,10,13,1,2.5,2.5
467080,宜蘭,YILAN,2024-10-15,19:00:00,2024,10,15,19,0.1,T
467080,宜蘭,YILAN,2024-10-15,20:00:00,2024,10,15,20,0.1,T
467080,宜蘭,YILAN,2024-10-16,15:00:00,2024,10,16,15,1.5,1.5
467080,宜蘭,YILAN,2024-10-16,16:00:00,2024,10,16,16,10.0,10.0
467080,宜蘭,YILAN,2024-10-16,17:00:00,2024,10,16,17,0.1,T
467080,宜蘭,YILAN,2024-10-16,18:00:00,2024,10,16,18,0.1,T
467080,宜蘭,YILAN,2024-10-16,19:00:00,2024,10,16,19,0.5,0.5
467080,宜蘭,YILAN,2024-10-19,19:00:00,2024,10,19,19,0.5,0.5
467080,宜蘭,YILAN,2024-10-19,20:00:00,2024,10,19,20,3.5,3.5
467080,宜蘭,YILAN,2024-10-19,21:00:00,2024,10,19,21,8.0,8.0
467080,宜蘭,YILAN,2024-10-19,22:00:00,2024,10,19,22,5.5,5.5
467080,宜蘭,YILAN,2024-10-19,23:00:00,2024,10,19,23,0.5,0.5
467080,宜蘭,YILAN,2024-10-20,00:00:00,2024,10,20,0,0.5,0.5
467080,宜蘭,YILAN,2024-10-20,03:00:00,2024,10,20,3,0.1,T
467080,宜蘭,YILAN,2024-10-20,04:00:00,2024,10,20,4,0.1,T
467080,宜蘭,YILAN,2024-10-20,05:00:00,2024,10,20,5,0.1,T
467080,宜蘭,YILAN,2024-10-20,07:00:00,2024,10,20,7,0.1,T
467080,宜蘭,YILAN,2024-10-20,14:00:00,2024,10,20,14,0.1,T
467080,宜蘭,YILAN,2024-10-20,15:00:00,2024,10,20,15,0.1,T
467080,宜蘭,YILAN,2024-10-20,16:00:00,2024,10,20,16,0.1,T
467080,宜蘭,YILAN,2024-10-20,17:00:00,2024,10,20,17,0.1,T
467080,宜蘭,YILAN,2024-10-20,18:00:00,2024,10,20,18,0.5,0.5
467080,宜蘭,YILAN,2024-10-20,19:00:00,2024,10,20,19,0.1,T
467080,宜蘭,YILAN,2024-10-20,20:00:00,2024,10,20,20,0.1,T
467080,宜蘭,YILAN,2024-10-20,21:00:00,2024,10,20,21,0.1,T
467080,宜蘭,YILAN,2024-10-20,22:00:00,2024,10,20,22,3.5,3.5
467080,宜蘭,YILAN,2024-10-20,23:00:00,2024,10,20,23,3.0,3.0
467080,宜蘭,YILAN,2024-10-21,00:00:00,2024,10,21,0,1.5,1.5
467080,宜蘭,YILAN,2024-10-21,01:00:00,2024,10,21,1,3.0,3.0
467080,宜蘭,YILAN,2024-10-21,02:00:00,2024,10,21,2,4.0,4.0
467080,宜蘭,YILAN,2024-10-21,03:00:00,2024,10,21,3,0.5,0.5
467080,宜蘭,YILAN,2024-10-21,04:00:00,2024,10,21,4,0.1,T
467080,宜蘭,YILAN,2024-10-21,05:00:00,2024,10,21,5,0.5,0.5
467080,宜蘭,YILAN,2024-10-21,06:00:00,2024,10,21,6,0.5,0.5
467080,宜蘭,YILAN,2024-10-21,07:00:00,2024,10,21,7,2.0,2.0
467080,宜蘭,YILAN,2024-10-21,08:00:00,2024,10,21,8,0.1,T
467080,宜蘭,YILAN,2024-10-21,09:00:00,2024,10,21,9,0.5,0.5
467080,宜蘭,YILAN,2024-10-21,10:00:00,2024,10,21,10,0.1,T
467080,宜蘭,YILAN,2024-10-21,11:00:00,2024,10,21,11,1.0,1.0
467080,宜蘭,YILAN,2024-10-21,12:00:00,2024,10,21,12,0.1,T
467080,宜蘭,YILAN,2024-10-21,13:00:00,2024,10,21,13,2.0,2.0
467080,宜蘭,YILAN,2024-10-21,14:00:00,2024,10,21,14,0.1,T
467080,宜蘭,YILAN,2024-10-21,15:00:00,2024,10,21,15,0.1,T
467080,宜蘭,YILAN,2024-10-21,22:00:00,2024,10,21,22,3.0,3.0
467080,宜蘭,YILAN,2024-10-21,23:00:00,2024,10,21,23,9.5,9.5
467080,宜蘭,YILAN,2024-10-22,00:00:00,2024,10,22,0,0.1,T
467080,宜蘭,YILAN,2024-10-22,17:00:00,2024,10,22,17,0.1,T
467080,宜蘭,YILAN,2024-10-22,18:00:00,2024,10,22,18,0.1,T
467080,宜蘭,YILAN,2024-10-23,01:00:00,2024,10,23,1,0.1,T
467080,宜蘭,YILAN,2024-10-23,02:00:00,2024,10,23,2,0.1,T
467080,宜蘭,YILAN,2024-10-23,08:00:00,2024,10,23,8,0.1,T
467080,宜蘭,YILAN,2024-10-23,09:00:00,2024,10,23,9,0.1,T
467080,宜蘭,YILAN,2024-10-23,10:00:00,2024,10,23,10,0.5,0.5
467080,宜蘭,YILAN,2024-10-23,11:00:00,2024,10,23,11,1.0,1.0
467080,宜蘭,YILAN,2024-10-23,12:00:00,2024,10,23,12,0.5,0.5
467080,宜蘭,YILAN,2024-10-23,13:00:00,2024,10,23,13,0.1,T
467080,宜蘭,YILAN,2024-10-23,14:00:00,2024,10,23,14,1.5,1.5
467080,宜蘭,YILAN,2024-10-23,15:00:00,2024,10,23,15,2.0,2.0
467080,宜蘭,YILAN,2024-10-23,16:00:00,2024,10,23,16,1.5,1.5
467080,宜蘭,YILAN,2024-10-23,17:00:00,2024,10,23,17,1.5,1.5
467080,宜蘭,YILAN,2024-10-23,18:00:00,2024,10,23,18,0.1,T
467080,宜蘭,YILAN,2024-10-23,19:00:00,2024,10,23,19,0.1,T
467080,宜蘭,YILAN,2024-10-23,20:00:00,2024,10,23,20,0.1,T
467080,宜蘭,YILAN,2024-10-23,21:00:00,2024,10,23,21,0.1,T
467080,宜蘭,YILAN,2024-10-23,23:00:00,2024,10,23,23,0.1,T
467080,宜蘭,YILAN,2024-10-24,00:00:00,2024,10,24,0,1.0,1.0
467080,宜蘭,YILAN,2024-10-24,01:00:00,2024,10,24,1,1.5,1.5
467080,宜蘭,YILAN,2024-10-24,02:00:00,2024,10,24,2,2.5,2.5
467080,宜蘭,YILAN,2024-10-24,03:00:00,2024,10,24,3,3.0,3.0
467080,宜蘭,YILAN,2024-10-24,04:00:00,2024,10,24,4,2.5,2.5
467080,宜蘭,YILAN,2024-10-24,05:00:00,2024,10,24,5,1.5,1.5
467080,宜蘭,YILAN,2024-10-24,06:00:00,2024,10,24,6,2.0,2.0
467080,宜蘭,YILAN,2024-10-24,07:00:00,2024,10,24,7,2.0,2.0
467080,宜蘭,YILAN,2024-10-24,08:00:00,2024,10,24,8,5.5,5.5
467080,宜蘭,YILAN,2024-10-24,09:00:00,2024,10,24,9,6.5,6.5
467080,宜蘭,YILAN,2024-10-24,10:00:00,2024,10,24,10,6.0,6.0
467080,宜蘭,YILAN,2024-10-24,11:00:00,2024,10,24,11,9.0,9.0
467080,宜蘭,YILAN,2024-10-24,12:00:00,2024,10,24,12,11.0,11.0
467080,宜蘭,YILAN,2024-10-24,13:00:00,2024,10,24,13,15.5,15.5
467080,宜蘭,YILAN,2024-10-24,14:00:00,2024,10,24,14,26.0,26.0
467080,宜蘭,YILAN,2024-10-24,15:00:00,2024,10,24,15,21.5,21.5
467080,宜蘭,YILAN,2024-10-24,16:00:00,2024,10,24,16,19.0,19.0
467080,宜蘭,YILAN,2024-10-24,17:00:00,2024,10,24,17,26.0,26.0
467080,宜蘭,YILAN,2024-10-24,18:00:00,2024,10,24,18,10.5,10.5
467080,宜蘭,YILAN,2024-10-24,19:00:00,2024,10,24,19,0.5,0.5
467080,宜蘭,YILAN,2024-10-24,20:00:00,2024,10,24,20,3.0,3.0
467080,宜蘭,YILAN,2024-10-24,21:00:00,2024,10,24,21,2.0,2.0
467080,宜蘭,YILAN,2024-10-24,22:00:00,2024,10,24,22,1.5,1.5
467080,宜蘭,YILAN,2024-10-24,23:00:00,2024,10,24,23,2.5,2.5
467080,宜蘭,YILAN,2024-10-25,00:00:00,2024,10,25,0,1.5,1.5
467080,宜蘭,YILAN,2024-10-25,01:00:00,2024,10,25,1,2.5,2.5
467080,宜蘭,YILAN,2024-10-25,02:00:00,2024,10,25,2,2.5,2.5
467080,宜蘭,YILAN,2024-10-25,03:00:00,2024,10,25,3,2.5,2.5
467080,宜蘭,YILAN,2024-10-25,04:00:00,2024,10,25,4,0.1,T
467080,宜蘭,YILAN,2024-10-25,05:00:00,2024,10,25,5,3.5,3.5
467080,宜蘭,YILAN,2024-10-25,06:00:00,2024,10,25,6,6.5,6.5
467080,宜蘭,YILAN,2024-10-25,07:00:00,2024,10,25,7,3.5,3.5
467080,宜蘭,YILAN,2024-10-25,08:00:00,2024,10,25,8,6.5,6.5
467080,宜蘭,YILAN,2024-10-25,09:00:00,2024,10,25,9,27.0,27.0
467080,宜蘭,YILAN,2024-10-25,10:00:00,2024,10,25,10,7.0,7.0
467080,宜蘭,YILAN,2024-10-25,11:00:00,2024,10,25,11,15.0,15.0
467080,宜蘭,YILAN,2024-10-26,07:00:00,2024,10,26,7,0.1,T
467080,宜蘭,YILAN,2024-10-26,08:00:00,2024,10,26,8,0.1,T
467080,宜蘭,YILAN,2024-10-26,09:00:00,2024,10,26,9,0.1,T
467080,宜蘭,YILAN,2024-10-26,10:00:00,2024,10,26,10,0.1,T
467080,宜蘭,YILAN,2024-10-26,11:00:00,2024,10,26,11,0.1,T
467080,宜蘭,YILAN,2024-10-26,15:00:00,2024,10,26,15,0.1,T
467080,宜蘭,YILAN,2024-10-26,16:00:00,2024,10,26,16,0.1,T
467080,宜蘭,YILAN,2024-10-26,19:00:00,2024,10,26,19,0.1,T
467080,宜蘭,YILAN,2024-10-27,21:00:00,2024,10,27,21,14.0,14.0
467080,宜蘭,YILAN,2024-10-27,22:00:00,2024,10,27,22,0.1,T
467080,宜蘭,YILAN,2024-10-27,23:00:00,2024,10,27,23,0.1,T
467080,宜蘭,YILAN,2024-10-28,00:00:00,2024,10,28,0,0.5,0.5
467080,宜蘭,YILAN,2024-10-28,04:00:00,2024,10,28,4,0.5,0.5
467080,宜蘭,YILAN,2024-10-28,05:00:00,2024,10,28,5,0.1,T
467080,宜蘭,YILAN,2024-10-28,07:00:00,2024,10,28,7,0.1,T
467080,宜蘭,YILAN,2024-10-28,08:00:00,2024,10,28,8,0.1,T
467080,宜蘭,YILAN,2024-10-28,09:00:00,2024,10,28,9,0.1,T
467080,宜蘭,YILAN,2024-10-28,10:00:00,2024,10,28,10,0.1,T
467080,宜蘭,YILAN,2024-10-28,11:00:00,2024,10,28,11,0.5,0.5
467080,宜蘭,YILAN,2024-10-28,12:00:00,2024,10,28,12,0.1,T
467080,宜蘭,YILAN,2024-10-28,13:00:00,2024,10,28,13,0.1,T
467080,宜蘭,YILAN,2024-10-28,14:00:00,2024,10,28,14,0.1,T
467080,宜蘭,YILAN,2024-10-28,15:00:00,2024,10,28,15,0.1,T
467080,宜蘭,YILAN,2024-10-28,16:00:00,2024,10,28,16,0.1,T
467080,宜蘭,YILAN,2024-10-28,17:00:00,2024,10,28,17,0.1,T
467080,宜蘭,YILAN,2024-10-28,19:00:00,2024,10,28,19,0.1,T
467080,宜蘭,YILAN,2024-10-28,20:00:00,2024,10,28,20,0.1,T
467080,宜蘭,YILAN,2024-10-28,23:00:00,2024,10,28,23,0.1,T
467080,宜蘭,YILAN,2024-10-29,00:00:00,2024,10,29,0,0.5,0.5
467080,宜蘭,YILAN,2024-10-29,01:00:00,2024,10,29,1,0.1,T
467080,宜蘭,YILAN,2024-10-29,03:00:00,2024,10,29,3,0.1,T
467080,宜蘭,YILAN,2024-10-29,08:00:00,2024,10,29,8,0.1,T
467080,宜蘭,YILAN,2024-10-29,09:00:00,2024,10,29,9,0.5,0.5
467080,宜蘭,YILAN,2024-10-29,10:00:00,2024,10,29,10,0.1,T
467080,宜蘭,YILAN,2024-10-29,14:00:00,2024,10,29,14,0.1,T
467080,宜蘭,YILAN,2024-10-29,15:00:00,2024,10,29,15,0.1,T
467080,宜蘭,YILAN,2024-10-29,17:00:00,2024,10,29,17,0.1,T
467080,宜蘭,YILAN,2024-10-29,18:00:00,2024,10,29,18,0.5,0.5
467080,宜蘭,YILAN,2024-10-29,19:00:00,2024,10,29,19,0.1,T
467080,宜蘭,YILAN,2024-10-29,20:00:00,2024,10,29,20,0.1,T
467080,宜蘭,YILAN,2024-10-29,21:00:00,2024,10,29,21,0.1,T
467080,宜蘭,YILAN,2024-10-29,22:00:00,2024,10,29,22,0.1,T
467080,宜蘭,YILAN,2024-10-29,23:00:00,2024,10,29,23,0.5,0.5
467080,宜蘭,YILAN,2024-10-30,00:00:00,2024,10,30,0,0.1,T
467080,宜蘭,YILAN,2024-10-30,01:00:00,2024,10,30,1,0.1,T
467080,宜蘭,YILAN,2024-10-30,02:00:00,2024,10,30,2,0.1,T
467080,宜蘭,YILAN,2024-10-30,03:00:00,2024,10,30,3,0.1,T
467080,宜蘭,YILAN,2024-10-30,04:00:00,2024,10,30,4,0.1,T
467080,宜蘭,YILAN,2024-10-30,05:00:00,2024,10,30,5,0.5,0.5
467080,宜蘭,YILAN,2024-10-30,06:00:00,2024,10,30,6,0.1,T
467080,宜蘭,YILAN,2024-10-30,07:00:00,2024,10,30,7,1.0,1.0
467080,宜蘭,YILAN,2024-10-30,08:00:00,2024,10,30,8,1.0,1.0
467080,宜蘭,YILAN,2024-10-30,09:00:00,2024,10,30,9,1.5,1.5
467080,宜蘭,YILAN,2024-10-30,10:00:00,2024,10,30,10,4.0,4.0
467080,宜蘭,YILAN,2024-10-30,11:00:00,2024,10,30,11,3.0,3.0
467080,宜蘭,YILAN,2024-10-30,12:00:00,2024,10,30,12,3.5,3.5
467080,宜蘭,YILAN,2024-10-30,13:00:00,2024,10,30,13,7.0,7.0
467080,宜蘭,YILAN,2024-10-30,14:00:00,2024,10,30,14,6.5,6.5
467080,宜蘭,YILAN,2024-10-30,15:00:00,2024,10,30,15,0.1,T
467080,宜蘭,YILAN,2024-10-30,16:00:00,2024,10,30,16,0.1,T
467080,宜蘭,YILAN,2024-10-30,17:00:00,2024,10,30,17,0.5,0.5
467080,宜蘭,YILAN,2024-10-30,18:00:00,2024,10,30,18,1.0,1.0
467080,宜蘭,YILAN,2024-10-30,19:00:00,2024,10,30,19,0.5,0.5
467080,宜蘭,YILAN,2024-10-30,20:00:00,2024,10,30,20,0.1,T
467080,宜蘭,YILAN,2024-10-30,21:00:00,2024,10,30,21,1.5,1.5
467080,宜蘭,YILAN,2024-10-30,22:00:00,2024,10,30,22,1.0,1.0
467080,宜蘭,YILAN,2024-10-30,23:00:00,2024,10,30,23,1.0,1.0
467080,宜蘭,YILAN,2024-10-31,00:00:00,2024,10,31,0,3.0,3.0
467080,宜蘭,YILAN,2024-10-31,01:00:00,2024,10,31,1,1.0,1.0
467080,宜蘭,YILAN,2024-10-31,02:00:00,2024,10,31,2,4.0,4.0
467080,宜蘭,YILAN,2024-10-31,03:00:00,2024,10,31,3,1.5,1.5
